Customer ID,Churn Label,Churn Score,CLTV
6164-HXUGH,No,31,5060
5630-IXDXV,No,74,3723
0320-DWVTU,No,23,4754
9135-MGVPY,No,70,5345
1212-GLHMD,No,37,2500
7878-JGDKK,No,45,2124
1088-AUUZZ,No,52,5314
9588-OZDMQ,No,60,5225
6476-EPYZR,No,65,2891
1174-FGIFN,No,74,5823
6620-HVDUJ,No,56,5095
1032-MAELW,No,67,5071
7641-TQFHN,No,71,3124
1552-TKMXS,No,69,2127
8622-ZLFKO,No,54,4297
6188-UXBBR,No,25,4411
2333-KWEWW,No,20,2782
5702-SKUOB,No,66,4580
1134-YWTYF,No,66,2563
6061-GWWAV,No,56,5365
0679-TDGAK,No,21,5141
6585-WCEWR,No,41,4949
9067-YGSCA,No,21,4467
9067-SQTNS,No,44,2471
1776-SPBWV,No,21,2272
9668-PUGNU,No,38,4058
9405-GPBBG,No,64,5718
1926-QUZNN,No,36,4551
5829-NVSQN,No,34,3519
9565-AXSMR,No,78,4203
8869-LIHMK,No,78,5213
0447-RXSGD,No,47,5207
4927-WWOOZ,No,32,4889
5788-YPOEG,No,51,2020
0661-KBKPA,No,73,5052
9081-WWXKP,No,38,2070
0784-ZQJZX,No,72,5730
3133-PZNSR,No,46,4054
0722-SVSFK,No,56,5041
3612-YVGSJ,No,77,4742
5397-NSKQG,No,62,5281
8565-HBFNN,No,51,5935
8670-ERCJH,No,56,6347
7758-UJWYS,No,31,3897
2050-ONYDQ,No,72,5352
7055-JCGNI,No,25,4182
0739-UUAJR,No,28,4954
4826-DXMUP,No,45,5510
7285-KLOTR,No,55,2495
0654-PQKDW,No,24,4133
7175-NTIXE,No,32,3955
7963-SHNDT,No,52,4247
0188-GWFLE,No,59,4978
8129-GMVGI,No,59,5172
2882-DDZPG,No,76,4862
3547-LQRIK,No,47,2382
5843-TTHGI,No,49,4952
1849-RJYIG,No,29,5862
8868-GAGIO,No,44,3289
4061-UKJWL,No,72,3666
5380-XPJNZ,No,27,4539
8263-QMNTJ,No,58,5890
3230-JCNZS,No,74,4305
0277-ORXQS,No,30,4652
7996-BPXHY,No,21,4734
3227-WLKLI,No,26,4921
2266-FUBDZ,No,54,2742
8237-ULIXL,No,78,4067
8216-AZUUZ,No,76,3265
9153-BTBVV,No,79,4066
5186-PEIZU,No,67,4988
1074-AMIOH,No,73,5989
4361-FEBGN,No,43,4399
0380-ZCSBI,No,66,2411
7145-FEJWU,No,72,5913
3969-JQABI,No,64,5912
9624-EGDEQ,No,61,5336
1051-EQPZR,No,36,5584
5849-ASHZJ,No,65,2400
5780-INQIK,No,48,2907
8384-FZBJK,No,48,6351
3750-RNQKR,No,33,4788
0962-CQPWQ,No,56,4574
3096-YXENJ,No,25,4193
1265-BCFEO,No,75,4518
5837-LXSDN,No,25,2845
5945-AZYHT,No,22,4564
8325-QRPZR,No,50,4216
6384-VMJHP,No,80,5127
2262-SLNVK,No,74,2475
7730-CLDSV,No,78,4616
1135-HIORI,No,74,5129
0164-APGRB,No,69,4589
6481-ESCNL,No,53,4847
1790-NESIO,No,76,4883
1550-EENBN,No,78,5320
8198-RKSZG,No,26,5772
9297-EONCV,No,52,5378
1069-QJOEE,No,76,4134
7799-DSEWS,No,47,5993
8766-PAFNE,No,29,5872
3130-ICDUP,No,40,5346
0820-FNRNX,No,46,2814
0880-FVFWF,No,64,4449
4611-ANLQC,No,65,5493
4213-HKBJO,No,39,3378
2792-LSHWX,No,26,5960
0014-BMAQU,No,49,4604
9018-PCIOK,No,36,4634
4837-QUSFT,No,72,4915
9953-ZMKSM,No,79,4530
7665-NKLAV,No,44,2564
4391-LNRXK,No,28,4242
8562-GHPPI,No,22,3129
5893-PYOLZ,No,75,4399
4986-MXSFP,No,39,2237
6131-FOYAS,No,27,2187
3027-YNWZU,No,61,5538
5609-IMCGG,No,35,3314
4727-MCYZG,No,35,2207
9481-WHGWY,No,64,6477
4328-VUFWD,No,42,5843
3301-LSLWQ,No,72,5590
7473-ZBDSN,No,28,5751
3166-PNEOF,No,74,4471
5639-NTUPK,No,34,4929
8780-YRMTT,No,27,6435
5140-FOMCQ,No,67,5186
6242-SGYTS,No,27,4262
8414-OOEEL,No,66,4285
8454-AATJP,No,46,5905
4531-AUZNK,No,21,6492
4191-XOVOM,No,66,4551
2150-OEGBV,No,28,3428
4878-BUNFV,No,76,5320
1872-EBWSC,No,66,4840
7026-YMSBE,No,59,3302
6997-UVGOX,No,44,5394
9674-EHPPG,No,44,2519
5440-VHLUL,No,47,6247
5781-BKHOP,No,20,6380
5213-TWWJU,No,66,2448
7629-WIXZF,No,29,4770
5445-GLVOT,No,29,4667
3976-HXHCE,No,42,4722
2466-NEJOJ,No,38,4535
0254-KCJGT,No,64,4628
5472-CVMDX,No,45,5278
6461-SZMCV,No,71,4278
8150-QUDFX,No,64,3300
2346-DJQTB,No,75,5097
1697-LYYYX,No,57,4376
1942-OQFRW,No,61,2785
9640-ZSLDC,No,38,4854
4231-LZUYM,No,22,5613
3594-BDSOA,No,79,3071
5133-VRSAB,No,59,5369
5996-DAOQL,No,80,2184
6838-YAUVY,No,67,4825
0484-JPBRU,No,40,3461
7883-ROJOC,No,76,5842
0244-LGNFY,No,75,6342
7274-CGTOD,No,58,5254
4635-EJYPD,No,49,4735
1866-ZSLJM,No,75,5654
4636-TVXVG,No,32,4803
4236-UJPWO,No,54,5786
9392-XBGTD,No,56,2924
6402-SSEJG,No,76,3695
1169-SAOCL,No,27,5154
1110-KYLGQ,No,39,5331
9929-PLVPA,No,65,4929
3518-PZXZQ,No,37,2849
2371-JUNGC,No,33,4032
5074-FBGHB,No,80,6443
2351-BKRZW,No,23,3976
4455-BFSPD,No,79,5177
3948-KXDUF,No,60,5454
2323-ARSVR,No,67,6103
0815-MFZGM,No,76,4545
5480-XTFFL,No,24,5225
8295-FHIVV,No,56,5873
9086-YJYXS,No,58,3997
1179-INLAT,No,32,2787
7909-FIOIY,No,39,2958
6351-SCJKT,No,46,5534
5468-BPMMO,No,59,5092
0197-PNKNK,No,49,5629
2439-QKJUL,No,44,5064
1194-SPVSP,No,79,3625
9534-NSXEM,No,79,2194
8929-KSWIH,No,23,3847
2250-IVBWA,No,48,5168
1810-MVMAI,No,33,4104
9506-UXUSK,No,30,4599
1229-RCALF,No,45,5189
3572-UOLYZ,No,39,5756
1429-UYJSV,No,62,3423
6366-XIVKZ,No,46,5916
3470-OBUET,No,35,4188
2770-NSVDG,No,33,4636
9375-MHRRS,No,34,3929
4860-YZGZM,No,63,2706
6599-GZWCM,No,40,4172
7037-MTYVW,No,51,5292
4760-THGOT,No,71,4392
4016-BJKTZ,No,80,4398
6584-VQMYT,No,42,5978
9838-BFCQT,No,41,5475
2790-XUYMV,No,48,4777
0581-MDMPW,No,37,5557
1023-BQXZE,No,71,5548
9163-GHAYE,No,62,5584
3904-UKFRE,No,67,2333
5353-WILCI,No,47,4468
0058-EVZWM,No,42,5875
7009-PCARS,No,66,4391
0519-DRGTI,No,49,2522
1017-FBQMM,No,69,6361
1985-MBRYP,No,41,3678
9372-TXXPS,No,54,4029
3259-QMXUN,No,33,5666
1015-JPFYW,No,29,5084
6645-MXQJT,No,43,5745
5804-JMYIO,No,61,3944
6484-LATFU,No,31,6042
7599-NTMDP,No,26,5453
0536-ACXIP,No,53,6452
0936-NQLJU,No,79,5062
1575-KRZZE,No,74,4042
3251-YMVWZ,No,20,4865
4884-LEVMQ,No,80,2165
8857-CUPFQ,No,20,4538
7610-TVOPG,No,73,2723
3638-DIMPH,No,40,4369
1845-ZLLIG,No,50,4014
8559-WNQZS,No,27,5925
1699-UOTXU,No,40,6209
0635-WKOLD,No,32,5507
5993-JSUWV,No,66,5133
4518-FZBSX,No,64,4439
6988-CJEYV,No,79,6148
3097-FQTVJ,No,21,5913
5465-BUBFA,No,40,4180
7299-GNVPL,No,54,2177
9743-DQKQW,No,58,2013
1215-VFYVK,No,30,2682
9371-BITHB,No,43,5432
9093-FPDLG,No,52,2405
0541-FITGH,No,34,5766
6985-HAYWX,No,54,5168
7508-KBIMB,No,52,3607
6838-HVLXG,No,27,4177
1897-OKVMW,No,43,5240
5485-ITNPC,No,24,5137
0233-FTHAV,No,49,5687
4644-PIZRT,No,35,2704
8922-NPKBJ,No,21,3433
2740-TVLFN,No,80,3043
7771-CFQRQ,No,45,5144
9512-PHSMG,No,71,4907
4146-SVFUD,No,77,4864
1564-HJUVY,No,59,2624
3617-XLSGQ,No,28,5865
7517-LDMPS,No,75,4807
7244-KXYZN,No,20,4690
5226-NOZFC,No,64,3178
1400-WIVLL,No,24,4687
8148-NLEGT,No,24,4650
8347-GDTMP,No,78,5113
6746-WAUWT,No,41,4431
0428-IKYCP,No,49,5233
2187-PKZAY,No,71,2968
4003-OCTMP,No,24,5191
6652-YFFJO,No,80,2775
7225-IILWY,No,26,5434
3170-GWYKC,No,62,5926
9830-ECLEN,No,45,4704
2668-TZSPS,No,51,2664
7446-SFAOA,No,20,5707
9522-ZSINC,No,24,2252
8234-GSZYK,No,51,3881
6505-OZNPG,No,48,3909
6164-HAQTX,No,76,4094
7765-LWVVH,No,25,5584
0953-LGOVU,No,75,2562
4692-NNQRU,No,24,4900
7742-MYPGI,No,45,4538
9619-GSATL,No,48,3350
5622-UEJFI,No,38,5070
6203-HBZPA,No,36,5380
0484-FFVBJ,No,29,4895
0301-FIDRB,No,32,6107
4139-JPIAM,No,62,6087
2181-TIDSV,No,70,6492
1936-CZAKF,No,29,4283
9453-PATOS,No,39,4147
4402-FTBXC,No,67,4980
2931-XIQBR,No,72,5905
0106-UGRDO,No,37,4216
5542-TBBWB,No,26,3358
1930-QPBVZ,No,38,5748
2606-PKWJB,No,30,4288
5322-ZSMZY,No,32,5472
5220-AGAAX,No,57,5440
0208-BPQEJ,No,29,3713
9435-JMLSX,No,52,6286
3352-ALMCK,No,52,3655
5312-IRCFR,No,58,5206
5294-IMHHT,No,41,4488
6176-YJWAS,No,22,4256
5310-NOOVA,No,55,4006
4526-EXKKN,No,65,2601
5311-IHLEI,No,73,2716
3987-KQDDU,No,30,4990
3404-JNXAX,No,36,6032
5131-PONJI,No,72,5804
3489-VSFRD,No,40,4835
3345-JHUEO,No,45,4267
5815-HGGHV,No,61,5969
5260-UMPWX,No,43,5158
5649-RXQTV,No,78,5787
2674-MIAHT,No,70,3132
2576-HXMPA,No,38,5537
7587-AOVVU,No,31,3160
6898-MDLZW,No,28,5385
4707-YNOQA,No,43,5854
9357-UJRUN,No,45,5428
7663-CUXZB,No,23,6251
0258-NOKBL,No,61,5625
1163-VIPRI,No,51,6087
9348-ROUAI,No,53,4617
9443-JUBUO,No,67,6412
3043-TYBNO,No,22,2111
4830-FAXFM,No,35,2378
5906-BFOZT,No,21,3753
2960-NKRSO,No,52,5421
5598-IKHQQ,No,42,4118
0397-ZXWQF,No,45,4416
5266-PFRQK,No,56,4886
4674-HGNUA,No,57,4444
6765-MBQNU,No,20,2244
9786-IJYDL,No,76,5723
1303-SRDOK,No,67,4318
3769-MHZNV,No,25,3700
6295-OSINB,No,25,6181
3308-MHOOC,No,76,3383
4177-JPDFU,No,39,3215
2239-CFOUJ,No,54,4540
8046-DNVTL,No,45,4558
2209-XADXF,No,28,4831
6620-JDYNW,No,74,4459
4770-UEZOX,No,34,4545
1038-RQOST,No,32,2276
4568-TTZRT,No,21,5380
9513-DXHDA,No,39,2445
8084-OIVBS,No,53,3731
8896-BQTTI,No,53,2371
3352-RICWQ,No,24,2427
2160-GPFXD,No,49,5725
2065-MMKGR,No,32,4226
1498-NHTLT,No,21,5020
1402-PTHGN,No,67,3479
5199-FPUSP,No,73,3044
6377-KSLXC,No,20,4281
1796-JANOW,No,40,4079
0238-WHBIQ,No,50,4193
8735-NBLWT,No,67,4195
6651-RLGGM,No,52,6066
1614-JBEBI,No,49,3330
5696-EXCYS,No,29,5347
5795-KTGUD,No,67,4545
4702-HDRKD,No,33,5905
8512-WIWYV,No,40,2433
1406-PUQVY,No,39,3239
9114-AAFQH,No,67,5427
8715-KKTFG,No,27,5401
1728-BQDMA,No,26,5694
5117-ZSMHQ,No,54,5835
5151-HQRDG,No,26,3839
0960-HUWBM,No,25,4024
6465-GSRCL,No,65,5895
0263-FJTQO,No,60,4022
7319-ZNRTR,No,51,2888
7503-EPSZW,No,55,4582
7089-XXAYG,No,72,2315
1666-JXLKU,No,52,2904
7855-DIWPO,No,21,2006
5133-POWUA,No,30,2614
5652-MSDEY,No,52,4525
1810-BOHSY,No,26,4745
1784-BXEFA,No,43,3595
7351-MHQVU,No,79,3474
9224-VTYID,No,30,3413
9500-IWPXQ,No,74,4666
5762-TJXGK,No,21,5122
4504-YOULA,No,49,3682
5569-IDSEY,No,20,4420
7284-ZZLOH,No,79,2929
1777-JYQPJ,No,77,2515
3401-URHDA,No,42,5233
1599-EAHXY,No,71,5449
8631-XVRZL,No,70,4004
3853-LYGAM,No,49,3139
5751-USDBL,No,57,4280
5680-LQOGP,No,70,5308
8189-DUKMV,No,80,3233
9931-DCEZH,No,74,4711
1898-JSNDC,No,46,5662
0315-LVCRK,No,60,4924
3911-RSNHI,No,37,5119
2410-CIYFZ,No,77,3000
5505-OVWQW,No,48,4650
7271-AJDTL,No,55,5577
1867-TJHTS,No,78,5709
4429-WYGFR,No,54,2752
2817-LVCPP,No,41,6233
5038-ETMLM,No,38,5411
5056-FIMPT,No,76,3528
4521-WFJAI,No,40,4246
6569-KTMDU,No,26,3313
8809-XKHMD,No,54,6082
0396-YCHWO,No,44,5111
0867-LDTTC,No,68,5900
2122-SZZZD,No,35,4220
3148-AOIQT,No,45,4106
6692-YQHXC,No,54,5596
3889-VWBID,No,42,5184
5222-JCXZT,No,55,3022
9754-CLVZW,No,43,3970
2739-CCZMB,No,60,3161
7080-TNUWP,No,65,6259
0496-AHOOK,No,68,4310
2468-SJFLM,No,64,3063
3181-VTHOE,No,69,4042
7168-HDQHG,No,79,3043
4567-AKPIA,No,77,4854
7901-HXJVA,No,52,2292
5924-IFQTT,No,46,2862
7968-QUXNS,No,68,5920
8903-WMRNW,No,50,2919
2452-SNHFZ,No,66,4995
3629-WEAAM,No,25,2804
6029-CSMJE,No,24,3090
7993-NQLJE,No,60,4634
9909-DFRJA,No,42,3834
9099-FTUHS,No,22,2989
4962-CHQPW,No,26,2941
9467-ROOLM,No,65,2692
2253-KPMNB,No,33,4180
1345-ZUKID,No,39,2400
6429-SHBCB,No,77,3349
2603-HVKCG,No,72,2025
1834-WULEG,No,58,3000
9097-ZUBYC,No,77,2168
5148-ORICT,No,80,4781
4893-GYUJU,No,39,5247
4578-PHJYZ,No,51,4172
7272-QDCKA,No,79,5137
8908-SLFCJ,No,35,5422
9766-HGEDE,No,77,2185
6968-MHOMU,No,55,5006
5044-XDPYX,No,43,5447
1814-WFGVS,No,47,5415
3721-WKIIL,No,21,2896
6734-CKRSM,No,65,4258
1265-ZFOSD,No,74,5254
6568-POCUI,No,27,3363
5197-LQXXH,No,24,4264
3457-PQBYH,No,66,4424
7682-AZNDK,No,45,3096
5384-ZTTWP,No,34,4167
3745-HRPHI,No,42,4051
1231-YNDEK,No,25,6339
1407-DIGZV,No,30,3863
0570-BFQHT,No,26,3581
4393-OBCRR,No,31,4331
8564-LDKFL,No,77,5118
3696-DFHHB,No,37,5182
4717-GHADL,No,39,5592
5501-TVMGM,No,49,3255
5879-HMFFH,No,42,6247
6772-WFQRD,No,59,3200
3810-DVDQQ,No,54,6173
6972-SNKKW,No,53,3142
3694-GLTJM,No,42,2878
8550-XSXUQ,No,39,3997
9055-MOJJJ,No,57,4754
4359-INNWN,No,70,4828
0585-EGDDA,No,31,2478
4032-RMHCI,No,43,4375
3481-JHUZH,No,49,5757
3594-IVHJZ,No,56,2606
6869-FGJJC,No,20,5210
3896-ZVNET,No,56,5302
8205-VSLRB,No,23,6252
5960-MVTUK,No,55,3425
6817-WTYHE,No,26,4370
3082-VQXNH,No,32,5614
4931-TRZWN,No,67,3605
0750-EKNGL,No,46,4476
7669-LCRSD,No,56,2047
3567-PQTSO,No,56,6365
8043-PNYSD,No,36,6002
9938-EKRGF,No,46,4653
2703-AMTUL,No,37,4113
8173-RXAYP,No,42,4642
4825-XJGDM,No,50,4051
5402-HTOTQ,No,25,3771
6734-JDTTV,No,52,6009
7850-THJMU,No,37,4184
3890-RTCMS,No,49,3446
3717-FDJFU,No,75,3353
3665-JATSN,No,65,4034
7966-YOTQW,No,59,4163
8853-TZDGH,No,59,5425
4324-BZCKL,No,41,2530
6924-TDGMT,No,23,3971
1536-YHDOE,No,33,3937
8123-QBNAZ,No,49,4102
7711-YIJWC,No,72,4413
5482-VXSXJ,No,26,4093
7365-BVCJH,No,66,3145
9620-ENEJV,No,52,4059
2378-YIZKA,No,65,6221
0689-DSXGL,No,22,5494
6818-DJXAA,No,50,3857
0464-WJTKO,No,30,4598
8902-ZEOVF,No,64,5183
6778-EICRF,No,52,5535
2662-NNTDK,No,76,5826
4132-KALRO,No,21,5354
2874-YXVVA,No,68,3941
1245-HARPS,No,73,4556
4323-ELYYB,No,27,5651
4293-ETKAP,No,65,4023
6064-PUPMC,No,69,4021
6504-VBLFL,No,49,6231
6322-PJJDJ,No,29,4252
0330-BGYZE,No,54,4968
1085-LDWAM,No,26,5188
7586-ZATGZ,No,37,2904
7197-VOJMM,No,43,4323
1843-TLSGD,No,58,3163
9626-VFRGG,No,27,5984
7075-BNDVQ,No,70,3523
9143-CANJF,No,80,2200
7284-BUYEC,No,69,3573
2041-JIJCI,No,75,4421
4900-MSOMT,No,24,6087
2229-VWQJH,No,66,5394
9194-GFVOI,No,59,3363
1336-EZFZY,No,30,4596
4282-MSACW,No,55,4629
1403-LKLIK,No,62,3342
9643-AVVWI,No,76,4264
0253-ZTEOB,No,50,3246
2706-QZIHY,No,25,4411
6061-PQHMK,No,56,3048
6137-MFAJN,No,26,2469
9122-UMROB,No,80,4270
4232-JGKIY,No,27,2716
2402-TAIRZ,No,55,3364
9139-TWBAS,No,79,4362
6685-GBWJZ,No,44,5114
3913-RDSJZ,No,22,4312
4203-QGNZA,No,54,4476
5043-TRZWM,No,34,3503
9494-BDNNC,No,49,5706
1640-PLFMP,No,58,4063
5366-OBVMR,No,67,3740
7644-OMVMY,No,53,2019
4573-JKNAE,No,74,2558
9817-APLHW,No,53,4408
8380-MQINP,No,36,5153
0840-DFEZH,No,37,4989
8690-ZVLCL,No,44,5436
0384-LPITE,No,34,2290
4616-EWBNJ,No,22,4545
1335-HQMKX,No,25,4497
6923-AQONU,No,46,4076
4536-PLEQY,No,80,2540
7029-IJEJK,No,32,6205
8871-JLMHM,No,55,4095
5447-VYTKW,No,75,2191
3623-FQBOX,No,36,3632
3474-BAFSJ,No,75,4133
3865-ZFZIB,No,21,5596
1855-AGAWH,No,46,2510
7109-CQYUZ,No,31,4624
1370-GGAWX,No,70,3924
5307-UVGNB,No,54,4116
3642-BYHDO,No,31,5789
9629-NHXFW,No,72,3160
2696-RZVZW,No,24,4187
5766-FTRTS,No,50,6297
0396-HUJBP,No,43,3009
8879-ZKJOF,No,48,5556
6285-FTQBF,No,40,6425
1474-JUWSM,No,62,5269
3530-CRZSB,No,38,2100
8498-XXGWA,No,34,6205
9617-INGJY,No,61,3530
0621-TSSMU,No,65,4838
7234-KMNRQ,No,28,4345
7636-PEPNS,No,44,5040
4683-WYDOU,No,40,4697
9052-DHNKM,No,30,5156
6794-HKIAJ,No,67,5496
5578-NKCXI,No,22,4098
1642-HMARX,No,77,4113
3096-WPXBT,No,57,4804
8434-PNQZX,No,30,3192
5950-AAAGJ,No,72,4612
4299-OPXEJ,No,56,5764
9618-LFJRU,No,40,4344
6693-DJWTY,No,80,5964
0744-GKNGE,No,70,4915
6447-EGDIV,No,69,5772
4854-SSLTN,No,61,5613
5294-DMSFH,No,25,4780
4837-PZTIC,No,45,2540
0603-OLQDC,No,36,5796
3272-VUHPV,No,21,3135
4176-FXYBO,No,42,6130
1063-DHQJF,No,30,5817
8663-UPDGF,No,55,3866
6719-FGEDO,No,67,6302
1837-YQUCE,No,55,4093
0369-ZGOVK,No,54,5195
9919-KNPOO,No,55,2058
7872-BAAZR,No,29,4670
9391-LMANN,No,61,4523
8174-TBVCF,No,71,5072
1698-XFZCI,No,29,5364
1877-HKBQX,No,49,2573
4450-DLLMH,No,43,2274
0428-AXXLJ,No,36,4761
2746-DIJLO,No,46,2994
3508-VLHCZ,No,66,6009
4086-ATNFV,No,48,4522
0468-YRPXN,No,42,4580
3739-YBWAB,No,60,3314
7047-FWEYA,No,32,3517
2000-MPKCA,No,57,5121
9762-YAQAA,No,22,4104
5473-KHBPS,No,31,4415
8950-MTZNV,No,75,3256
0326-VDYXE,No,35,4252
0436-TWFFZ,No,61,6322
8566-YPRGL,No,23,5279
6609-MXJHJ,No,35,5851
2669-OIDSD,No,34,3468
8400-WZICQ,No,61,4149
9576-SYUHJ,No,37,3194
0410-IPFTY,No,56,4283
2831-EBWRN,No,39,3200
9430-NKQLY,No,52,4185
0247-SLUJI,No,43,2004
6483-OATDN,No,66,2545
1293-HHSHJ,No,79,5707
8610-ZIKJJ,No,58,2843
7801-KICAO,No,73,5033
7673-LPRNY,No,47,3127
6060-QBMGV,No,39,4442
7339-POGZN,No,60,4288
2828-SLQPF,No,62,4519
4465-VDKIQ,No,42,4228
2558-BUOZZ,No,66,5022
9257-AZMTZ,No,71,4529
0003-MKNFE,No,66,5414
0975-UYDTX,No,39,2068
4682-BLBUC,No,66,3678
0975-VOOVL,No,48,4699
5968-VXZLG,No,54,5096
5201-FRKKS,No,64,4815
5443-SCMKX,No,77,6166
8295-KMENE,No,27,5978
6738-ISCBM,No,36,4256
9821-BESNZ,No,42,4915
3678-MNGZX,No,53,4165
1335-NTIUC,No,24,5473
2916-BQZLN,No,24,5157
4558-CGYCZ,No,25,4987
2368-GAKKQ,No,75,6424
8710-YGLWG,No,21,2451
3199-XGZCY,No,74,2332
3785-KTYSH,No,44,4610
4063-EIKNQ,No,31,4075
6993-YCOBK,No,22,5756
5206-HPJKM,No,38,3190
8393-JMVMB,No,48,2133
6036-TTFYU,No,79,4298
2550-AEVRU,No,21,5660
0969-RGKCU,No,24,5137
0378-CJKPV,No,62,4272
1703-MGIAB,No,22,4439
4311-QTTAI,No,22,2017
4318-RAJVY,No,34,5270
3612-YUNGG,No,34,5543
2254-DLXRI,No,57,2742
5062-CJJKH,No,25,5854
9028-LIHRP,No,55,5502
1053-MXTTK,No,48,5730
1530-ZTDOZ,No,29,5565
1301-LOPVR,No,70,5138
0853-TWRVK,No,48,5981
6212-ATMLK,No,44,4164
8200-LGKSR,No,73,5350
0670-ANMUU,No,37,5319
6897-RWMUB,No,78,4436
6999-CHVCF,No,62,5228
6134-KWTBV,No,67,5822
1077-HUUJM,No,49,4668
0895-LNKRC,No,43,3461
8417-GSODA,No,26,5116
5171-EPLKN,No,58,2176
4452-QIIEB,No,75,3565
7820-ZYGNY,No,23,4616
9677-AVKED,No,60,4733
2227-JRSJX,No,36,5324
9847-HNVGP,No,76,2221
6696-YDAYZ,No,52,2856
8980-WQFWL,No,65,5315
6506-EYCNH,No,41,3948
4634-JLRJT,No,40,2183
9501-UKKNL,No,30,6107
2560-QTSBS,No,30,4152
4795-WRNVT,No,54,3885
6080-TCMYC,No,61,5370
7860-UXCRM,No,52,6382
6357-JJPQT,No,53,2032
2292-XQWSV,No,28,3724
9552-TGUZV,No,80,5413
9643-YBLUR,No,60,2907
8734-FNWVH,No,20,2425
9447-YPTBX,No,39,4358
9026-LHEVG,No,24,2973
7011-CVEUC,No,34,4535
7925-PNRGI,No,77,3111
1552-CZCLL,No,53,4277
3038-PQIUY,No,78,4933
9313-CDOGY,No,34,3854
8148-BPLZQ,No,47,2711
2623-DRYAM,No,47,5596
9987-LUTYD,No,59,3161
4488-KQFDT,No,59,4148
5693-PIPCS,No,66,2640
0491-KAPQG,No,39,2071
8039-EQPIM,No,44,5717
3209-ZPKFI,No,71,2320
6479-VDGRK,No,28,4456
3569-JFODW,No,66,5096
1591-XWLGB,No,56,4121
0396-UKGAI,No,65,4028
3243-ZHOHY,No,72,5052
5186-EJEGL,No,72,3628
7527-QNRUS,No,33,3931
2203-GHNWN,No,72,3816
5296-PSYVW,No,52,4169
6319-QSUSR,No,67,3838
0487-CRLZF,No,60,4517
9451-WLYRI,No,74,6160
8219-VYBVI,No,55,4295
1991-VOPLL,No,61,3248
9738-QLWTP,No,46,3446
9419-IPPBE,No,22,5692
0174-QRVVY,No,68,5747
8106-GWQOK,No,42,2187
8751-EDEKA,No,55,3676
6878-GGDWG,No,31,3846
8450-LUGUK,No,36,3753
3604-WLABM,No,43,2253
0795-GMVQO,No,26,5416
2259-OUUSZ,No,48,5124
1142-IHLOO,No,57,6021
4633-MKHYU,No,32,2952
6257-RJOHI,No,47,4521
1545-JFUML,No,31,5295
1353-GHZOS,No,31,3947
2587-EKXTS,No,26,2827
5442-BXVND,No,73,5531
9753-OYLBX,No,54,4454
2364-UFROM,No,68,3380
6656-JWRQX,No,57,5565
6473-ULUHT,No,43,2269
7688-AWMDX,No,57,4957
2842-BCQGE,No,33,4898
7244-QWYHG,No,54,5363
5312-UXESG,No,58,5614
2150-WLKUW,No,41,2654
7159-FVYPK,No,22,2301
7032-LMBHI,No,45,5255
6088-BXMRG,No,25,3149
4821-SJHJV,No,54,4444
7346-MEDWM,No,32,4094
1137-DGOWI,No,66,5417
3812-LRZIR,No,67,2645
9483-GCPWE,No,20,3444
4227-OJHAL,No,67,4156
9220-CXRSC,No,80,5266
4993-JCRGJ,No,66,5471
9537-JALFH,No,54,6058
6698-OXETB,No,51,5397
2103-ZRXFN,No,69,3631
3724-BSCVH,No,54,4613
4877-TSOFF,No,51,4489
9209-NWPGU,No,76,5827
7306-YDSOI,No,39,4665
0655-YDGFJ,No,66,4825
8468-EHYJA,No,42,5106
6823-SIDFQ,No,67,5327
1097-FSPVW,No,72,5387
8328-SKJNO,No,43,5230
7010-ZMVBF,No,71,2047
5201-CBWYG,No,53,5105
6352-GIGGQ,No,68,4081
3635-QQRQD,No,74,4568
2897-DOVND,No,26,3527
3082-YVEKW,No,33,2572
0191-EQUUH,No,69,2754
3489-HHPFY,No,78,2115
2926-JEJJC,No,38,5066
4950-BDEUX,No,40,2782
5789-LDFXO,No,79,5448
0508-OOLTO,No,67,3916
2984-TBYKU,No,25,6378
9822-WMWVG,No,75,4434
9040-KZVWO,No,43,5184
1548-ARAGG,No,23,5605
6339-RZCBJ,No,47,4063
2522-AHJXR,No,77,4350
0412-UCCNP,No,33,5162
1816-FLZDK,No,40,3923
7096-UCLNH,No,49,2313
4615-PIVVU,No,62,4668
8885-QSQBX,No,36,5277
8617-ENBDS,No,53,5510
9385-NXKDA,No,42,4324
0430-IHCDJ,No,25,2597
6674-KVJHG,No,55,4998
1814-DKOLC,No,24,4855
9351-HXDMR,No,67,4938
3537-HPKQT,No,46,4621
2129-ALKBS,No,37,2211
5821-MMEIL,No,48,4408
6968-URWQU,No,70,4928
4742-TXUEX,No,43,5829
9631-XEYKE,No,53,4639
1335-MXCSE,No,42,5821
8873-TMKGR,No,38,5880
8800-JOOCF,No,77,4621
1469-LBJQJ,No,20,4016
0064-YIJGF,No,46,4994
2386-OWURY,No,68,6460
0310-VQXAM,No,63,2788
3453-RTHJQ,No,55,5741
6278-FEPBZ,No,68,5546
4280-DLSHD,No,47,4099
1508-DFXCU,No,70,2916
7868-BGSZA,No,35,5888
2800-QQUSO,No,33,3286
7973-DZRKH,No,74,6204
7698-YFGEZ,No,38,5650
9773-PEQBZ,No,65,5739
7785-RDVIG,No,57,5722
9602-WCXPI,No,29,5249
2903-YYTBW,No,48,3408
3620-MWJNE,No,77,5753
8573-JGCZW,No,35,4774
