Customer ID,Monthly Charge,Total Charges,Total Revenue,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Payment Method,Paperless Billing
2274-XUATA,63.1,4685.55,4685.55,0.0,0,0.0,Bank Withdrawal,Yes
0666-UXTJO,85.2,2874.45,3882.89,0.0,0,1008.44,Credit Card,Yes
1035-IPQPU,103.5,6479.4,7622.22,0.0,0,1142.82,Bank Withdrawal,Yes
2235-DWLJU,44.4,263.05,263.05,0.0,0,0.0,Bank Withdrawal,Yes
3605-JISKB,60.0,3316.1,3815.5,0.0,0,499.4,Credit Card,No
3668-QPYBK,53.85,108.15,129.09,0.0,0,20.94,Credit Card,Yes
9237-HQITU,70.7,151.65,169.89,0.0,0,18.24,Bank Withdrawal,Yes
9305-CDSKC,99.65,820.5,917.7,0.0,0,97.2,Bank Withdrawal,Yes
7892-POOKP,104.8,3046.05,3182.97,0.0,0,136.92,Bank Withdrawal,Yes
0280-XJGEX,103.7,5036.3,7208.47,0.0,0,2172.17,Bank Withdrawal,Yes
4190-MFLUW,55.2,528.35,622.45,0.0,0,94.1,Credit Card,No
1066-JKSGK,20.15,20.15,53.73,0.0,0,33.58,Credit Card,No
6467-CHFZW,99.35,4749.15,6222.6,0.0,0,1473.45,Bank Withdrawal,Yes
8665-UTDHZ,30.2,30.2,30.2,0.0,0,0.0,Bank Withdrawal,No
8773-HHUOZ,64.7,1093.1,1782.45,0.0,0,689.35,Credit Card,Yes
6047-YHPVI,69.7,316.9,379.9,0.0,0,63.0,Bank Withdrawal,Yes
5380-WJKOV,106.35,3549.25,4286.71,0.0,0,737.46,Bank Withdrawal,Yes
8168-UQWWF,97.85,1105.4,1408.67,0.0,0,303.27,Bank Withdrawal,Yes
7760-OYPDY,80.65,144.15,175.85,0.0,20,11.7,Bank Withdrawal,Yes
9420-LOJKX,99.1,1426.4,1485.8,0.0,0,59.4,Credit Card,Yes
5698-BQJOH,94.4,857.25,1102.14,0.0,0,244.89,Bank Withdrawal,No
5919-TMRGD,79.35,79.35,92.48,0.0,0,13.13,Bank Withdrawal,Yes
9191-MYQKX,75.15,496.9,557.73,0.0,0,60.83,Bank Withdrawal,Yes
8637-XJIVR,78.95,927.35,1311.43,0.0,80,304.08,Bank Withdrawal,Yes
0278-YXOOG,21.05,113.85,285.15,0.0,0,171.3,Credit Card,No
3192-NQECA,110.0,7611.85,8617.57,0.0,0,1005.72,Bank Withdrawal,Yes
0486-HECZI,96.75,5238.9,7937.2,0.0,0,2698.3,Bank Withdrawal,Yes
5299-RULOA,100.25,1064.65,1309.45,0.0,0,244.8,Bank Withdrawal,Yes
0404-SWRVG,74.4,229.55,264.61,8.74,0,43.8,Bank Withdrawal,Yes
6207-WIOLX,58.6,1502.65,1498.17,4.48,0,0.0,Credit Card,Yes
3091-FYHKI,35.45,35.45,35.45,0.0,0,0.0,Bank Withdrawal,Yes
2372-HWUHI,44.35,81.25,174.93,0.0,0,93.68,Bank Withdrawal,No
4080-OGPJL,71.15,563.65,948.77,0.0,0,385.12,Bank Withdrawal,No
2135-RXIHG,45.65,45.65,59.77,0.0,0,14.12,Bank Withdrawal,Yes
3874-EQOEP,95.0,655.5,772.54,36.6,10,143.64,Credit Card,No
0867-MKZVY,82.4,1592.35,2290.92,33.43,0,732.0,Bank Withdrawal,No
3376-BMGFE,70.9,273.0,398.26,8.74,0,134.0,Bank Withdrawal,Yes
1875-QIVME,104.4,242.8,220.38,45.44,0,23.02,Bank Withdrawal,Yes
0691-JVSYA,94.85,5000.2,7134.51,18.55,0,2152.86,Bank Withdrawal,Yes
6317-YPKDH,29.95,29.95,29.95,0.0,0,0.0,Bank Withdrawal,No
9367-WXLCH,84.5,662.65,835.28,33.21,0,205.84,Bank Withdrawal,No
1918-ZBFQJ,79.25,1111.65,1499.42,48.25,0,436.02,Bank Withdrawal,Yes
1024-GUALD,24.8,24.8,24.8,0.0,0,0.0,Bank Withdrawal,Yes
2472-OVKUP,91.0,531.0,783.48,0.0,0,252.48,Bank Withdrawal,Yes
1285-OKIPP,79.9,79.9,103.1,0.0,0,23.2,Bank Withdrawal,No
7825-ECJRF,106.6,1934.45,2491.38,21.72,40,538.65,Bank Withdrawal,Yes
7841-TZDMQ,46.0,84.5,184.12,0.0,0,99.62,Credit Card,Yes
9408-SSNVZ,70.15,268.35,364.26,21.69,0,117.6,Bank Withdrawal,Yes
0742-MOABM,50.05,179.35,218.03,0.0,0,38.68,Credit Card,No
2232-DMLXU,55.2,55.2,90.8,0.0,0,35.6,Credit Card,No
8937-RDTHP,84.6,84.6,111.45,0.0,0,26.85,Credit Card,Yes
1251-KRREG,54.4,114.1,202.72,0.0,0,88.62,Credit Card,Yes
0322-YINQP,48.55,48.55,59.9,0.0,0,11.35,Credit Card,Yes
4629-NRXKX,70.4,147.15,239.61,0.0,0,92.46,Bank Withdrawal,No
4959-JOSRX,44.6,80.55,140.93,0.0,0,60.38,Credit Card,Yes
6323-AYBRX,19.35,1099.6,2656.55,14.22,0,1571.17,Credit Card,No
6366-ZGQGL,24.8,24.8,24.8,0.0,0,0.0,Bank Withdrawal,No
5940-AHUHD,70.6,70.6,115.19,0.0,0,44.59,Credit Card,No
6432-TWQLB,85.4,401.1,567.18,45.37,0,211.45,Bank Withdrawal,Yes
4484-GLZOU,105.05,5624.85,6147.93,27.6,0,550.68,Bank Withdrawal,Yes
9512-UIBFX,95.15,1779.95,1796.96,10.17,0,27.18,Credit Card,No
5583-SXDAG,70.0,70.0,99.15,0.0,10,19.15,Bank Withdrawal,No
3580-REOAC,44.85,435.4,931.2,0.0,0,495.8,Credit Card,Yes
6390-DSAZX,73.6,73.6,79.79,0.0,0,6.19,Credit Card,Yes
7563-BIUPC,80.6,415.55,448.01,36.44,40,28.9,Bank Withdrawal,Yes
2321-OMBXY,80.3,3058.65,4659.97,0.0,0,1601.32,Credit Card,No
0122-OAHPZ,73.85,511.25,698.56,13.03,0,200.34,Bank Withdrawal,Yes
2868-SNELZ,80.6,155.8,166.44,0.0,0,10.64,Credit Card,No
4322-RCYMT,75.8,5293.95,7368.19,0.0,90,1984.24,Bank Withdrawal,Yes
6680-NENYN,104.6,4759.85,5313.69,0.0,0,553.84,Bank Withdrawal,Yes
1343-EHPYB,103.4,6603.0,9686.85,0.0,0,3083.85,Bank Withdrawal,Yes
2034-GDRCN,90.4,168.2,189.26,0.0,0,21.06,Bank Withdrawal,Yes
0219-YTZUE,84.8,371.9,486.98,0.0,0,115.08,Bank Withdrawal,Yes
4572-DVCGN,80.25,846.0,1117.0,0.0,0,271.0,Bank Withdrawal,Yes
1010-DIAUQ,96.5,492.55,596.85,0.0,0,104.3,Bank Withdrawal,No
0259-GBZSH,85.65,181.5,262.36,0.0,0,80.86,Bank Withdrawal,Yes
9601-BRXPO,104.95,2566.5,2789.25,0.0,0,222.75,Bank Withdrawal,Yes
6905-NIQIN,50.65,50.65,65.43,0.0,0,14.78,Credit Card,No
5167-ZFFMM,90.85,90.85,99.41,0.0,0,8.56,Credit Card,Yes
6599-CEBNN,73.95,2524.45,2577.15,0.0,0,52.7,Credit Card,Yes
0979-PHULV,99.45,7007.6,10374.8,0.0,0,3367.2,Credit Card,Yes
4800-VHZKI,19.9,19.9,56.53,0.0,0,36.63,Credit Card,Yes
7989-CHGTL,19.6,19.6,33.77,0.0,0,14.17,Credit Card,Yes
0578-SKVMF,83.3,1845.9,1934.12,0.0,0,88.22,Bank Withdrawal,No
9063-ZGTUY,19.4,1182.55,4005.02,0.0,0,2822.47,Credit Card,Yes
2957-LOLHO,45.4,518.9,652.34,0.0,0,133.44,Bank Withdrawal,Yes
7752-XUSCI,105.9,6396.45,7038.45,0.0,0,642.0,Bank Withdrawal,Yes
4110-PFEUZ,69.55,69.55,99.33,0.0,0,29.78,Credit Card,No
0256-LTHVJ,81.05,2227.1,2698.9,0.0,0,471.8,Bank Withdrawal,Yes
0880-TKATG,101.15,385.9,424.14,0.0,0,38.24,Bank Withdrawal,No
3811-VBYBZ,99.8,673.25,1012.46,0.0,10,329.21,Bank Withdrawal,Yes
4640-UHDOS,55.95,734.35,982.0,0.0,0,247.65,Bank Withdrawal,No
3583-EKAPL,55.0,55.0,102.22,0.0,0,47.22,Bank Withdrawal,Yes
9399-APLBT,74.7,74.7,96.61,0.0,0,21.91,Bank Withdrawal,Yes
2359-KMGLI,80.25,1861.5,3044.7,0.0,0,1183.2,Bank Withdrawal,Yes
0306-JAELE,96.1,453.4,608.85,0.0,0,155.45,Bank Withdrawal,Yes
6227-HWPWX,69.0,994.8,1064.85,0.0,0,70.05,Bank Withdrawal,No
0447-BEMNG,45.3,2145.0,2285.0,0.0,140,0.0,Bank Withdrawal,Yes
5949-XIKAE,83.55,680.05,938.61,0.0,0,258.56,Bank Withdrawal,Yes
8372-JUXUI,74.35,74.35,88.37,0.0,0,14.02,Bank Withdrawal,Yes
0388-EOPEX,74.4,139.4,158.98,0.0,0,19.58,Bank Withdrawal,Yes
8205-OTCHB,43.75,903.6,903.6,0.0,0,0.0,Bank Withdrawal,Yes
7783-YKGDV,99.7,1238.45,1431.29,0.0,0,192.84,Bank Withdrawal,Yes
7218-HKQFK,94.2,167.5,205.08,0.0,0,37.58,Bank Withdrawal,Yes
4636-QRJKY,80.5,502.85,719.57,0.0,0,216.72,Bank Withdrawal,Yes
9412-GHEEC,104.8,4131.95,5555.15,0.0,0,1423.2,Bank Withdrawal,No
6825-UYPFK,75.6,1758.6,2393.63,0.0,0,635.03,Bank Withdrawal,No
8397-MVTAZ,100.05,3480.0,4285.06,0.0,20,785.06,Bank Withdrawal,Yes
9282-IZGQK,85.0,85.0,115.52,0.0,0,30.52,Bank Withdrawal,Yes
1342-JPNKI,86.05,834.1,893.3,0.0,0,59.2,Bank Withdrawal,Yes
2817-NTQDO,45.55,597.0,597.0,0.0,0,0.0,Credit Card,Yes
6986-IJDHX,86.3,3266.0,4835.75,0.0,0,1569.75,Credit Card,Yes
5301-GAUUY,80.35,2596.15,2643.83,0.0,0,47.68,Bank Withdrawal,Yes
0939-YAPAF,100.25,3527.6,3894.75,0.0,0,367.15,Bank Withdrawal,Yes
4710-FDUIZ,100.3,5614.45,7178.85,0.0,100,1464.4,Credit Card,No
1218-VKFPE,19.0,233.55,467.31,0.0,0,233.76,Credit Card,No
3627-FHKBK,75.3,75.3,79.43,0.0,0,4.13,Mailed Check,No
0719-SYFRB,61.65,713.75,1148.63,0.0,0,434.88,Mailed Check,Yes
6543-CPZMK,29.95,248.95,258.95,0.0,10,0.0,Bank Withdrawal,Yes
4765-OXPPD,65.0,663.05,720.2,0.0,0,57.15,Mailed Check,No
1009-IRMNA,20.0,137.6,249.88,0.0,0,112.28,Bank Withdrawal,No
7207-RMRDB,105.5,6985.65,9204.75,0.0,0,2219.1,Bank Withdrawal,Yes
0195-IESCP,85.25,855.3,975.5,0.0,100,20.2,Bank Withdrawal,Yes
4580-TMHJU,56.15,2499.3,4101.05,0.0,0,1601.75,Bank Withdrawal,No
0970-ETWGE,89.55,89.55,132.01,0.0,0,42.46,Bank Withdrawal,Yes
0887-HJGAR,45.7,45.7,51.25,0.0,0,5.55,Mailed Check,Yes
9576-ANLXO,69.55,222.3,301.08,0.0,0,78.78,Bank Withdrawal,Yes
2024-BASKD,74.6,74.6,106.76,0.0,10,22.16,Mailed Check,Yes
4464-JCOLN,19.85,35.9,66.18,0.0,0,30.28,Mailed Check,No
5650-VDUDS,24.25,96.05,96.05,0.0,0,0.0,Mailed Check,Yes
7538-GWHML,69.65,145.15,160.43,0.0,0,15.28,Bank Withdrawal,No
3859-CVCET,45.65,191.05,372.65,0.0,0,181.6,Mailed Check,No
3276-HDUEG,75.05,75.05,107.91,0.0,0,32.86,Mailed Check,Yes
0822-GAVAP,34.7,62.25,62.25,0.0,0,0.0,Bank Withdrawal,Yes
1448-PWKYE,80.0,80.0,115.71,0.0,0,35.71,Bank Withdrawal,No
2276-YDAVZ,75.1,270.7,350.26,0.0,0,79.56,Credit Card,Yes
5896-NPFWW,50.15,168.15,208.77,0.0,0,40.62,Bank Withdrawal,Yes
7133-VBDCG,79.85,2015.35,2685.6,0.0,0,670.25,Bank Withdrawal,Yes
1029-QFBEN,19.55,19.55,57.99,0.0,0,38.44,Mailed Check,No
4952-YSOGZ,85.95,381.3,397.86,0.0,0,16.56,Bank Withdrawal,Yes
1589-AGTLK,45.35,141.5,250.94,0.0,0,109.44,Bank Withdrawal,Yes
6439-GTPCA,87.25,3941.7,4143.3,0.0,0,201.6,Bank Withdrawal,Yes
5138-WVKYJ,98.55,1008.55,1284.25,0.0,0,275.7,Bank Withdrawal,No
2189-WWOEW,85.9,1269.55,1639.0,0.0,0,369.45,Bank Withdrawal,Yes
1894-IGFSG,89.25,1907.85,2304.07,0.0,0,396.22,Bank Withdrawal,No
7379-POKDZ,70.3,208.85,288.98,0.0,0,80.13,Bank Withdrawal,Yes
0236-HFWSV,93.35,1444.65,2178.6,0.0,0,733.95,Bank Withdrawal,Yes
3900-AQPHZ,19.9,19.9,69.41,0.0,0,49.51,Mailed Check,No
5842-POCOP,88.9,454.15,662.0,0.0,0,207.85,Mailed Check,Yes
2037-XJFUP,95.8,3036.75,4476.15,0.0,60,1379.4,Bank Withdrawal,Yes
7314-OXENN,82.0,184.65,267.01,0.0,0,82.36,Bank Withdrawal,Yes
0322-CHQRU,45.35,89.5,140.48,0.0,0,50.98,Bank Withdrawal,No
4678-DVQEO,52.2,52.2,86.24,0.0,0,34.04,Bank Withdrawal,Yes
3009-JWMPU,96.75,6125.4,7529.08,0.0,0,1403.68,Bank Withdrawal,Yes
1450-GALXR,98.5,1058.25,1313.55,0.0,110,145.3,Bank Withdrawal,Yes
3138-BKYAV,85.35,489.45,561.27,0.0,0,71.82,Bank Withdrawal,Yes
4289-DTDKW,101.3,4113.1,5015.5,0.0,0,902.4,Bank Withdrawal,Yes
1820-TQVEV,69.55,69.55,118.98,0.0,0,49.43,Bank Withdrawal,Yes
2239-JALAW,103.25,6017.65,8598.65,0.0,0,2581.0,Bank Withdrawal,Yes
4853-RULSV,104.0,7250.15,8103.45,0.0,0,853.3,Credit Card,Yes
6275-YDUVO,86.2,178.7,226.8,0.0,0,48.1,Mailed Check,Yes
0115-TFERT,111.2,2317.1,3198.56,0.0,120,761.46,Bank Withdrawal,Yes
2311-QYMUQ,89.45,1430.25,1937.93,0.0,0,507.68,Credit Card,Yes
3104-OWCGK,90.95,5453.4,7448.4,0.0,0,1995.0,Bank Withdrawal,No
9101-BWFSS,108.55,5610.7,7082.2,0.0,0,1471.5,Bank Withdrawal,No
6982-SSHFK,44.4,44.4,76.84,0.0,0,32.44,Mailed Check,No
1038-ZAGBI,19.8,229.6,681.4,0.0,0,451.8,Bank Withdrawal,No
3027-ZTDHO,89.9,89.9,122.75,0.0,0,32.85,Bank Withdrawal,Yes
2382-BCKQJ,100.15,6413.65,8433.61,0.0,0,2019.96,Bank Withdrawal,Yes
2207-NHRJK,50.8,50.8,52.08,0.0,0,1.28,Bank Withdrawal,No
9944-HKVVB,95.1,307.4,450.26,0.0,0,142.86,Bank Withdrawal,Yes
4124-MMETB,94.65,2104.55,3162.71,0.0,40,1018.16,Credit Card,Yes
3671-SHRSP,80.6,319.15,376.35,0.0,0,57.2,Mailed Check,Yes
3313-QKNKB,85.55,5084.65,5492.34,0.0,0,407.69,Bank Withdrawal,No
5073-WXOYN,50.8,3027.4,3027.4,0.0,0,0.0,Bank Withdrawal,Yes
0207-MDKNV,105.1,1582.75,1918.6,0.0,0,335.85,Bank Withdrawal,No
9851-KIELU,110.1,1043.3,1223.6,0.0,0,180.3,Bank Withdrawal,Yes
3908-BLSYF,83.9,497.55,653.13,0.0,0,155.58,Bank Withdrawal,No
7549-MYGPK,100.55,6215.35,6781.09,0.0,0,565.74,Bank Withdrawal,Yes
3804-RVTGV,103.85,5017.9,7128.4,0.0,0,2110.5,Bank Withdrawal,Yes
9227-LUNBG,24.6,24.6,24.6,0.0,0,0.0,Bank Withdrawal,No
4315-MURBD,98.9,1120.95,1539.99,0.0,0,419.04,Bank Withdrawal,Yes
9734-YWGEX,98.3,923.5,1272.34,0.0,0,348.84,Credit Card,No
2719-BDAQO,93.85,1625.65,1702.32,0.0,0,76.67,Bank Withdrawal,No
9625-QSTYE,81.15,952.3,1002.22,0.0,0,49.92,Bank Withdrawal,Yes
6400-BWQKW,79.05,434.5,552.94,0.0,0,118.44,Bank Withdrawal,Yes
6680-WKXRZ,74.4,215.8,287.26,0.0,0,71.46,Bank Withdrawal,No
9448-REEVD,44.7,44.7,76.78,0.0,0,32.08,Credit Card,No
9117-SHLZX,45.7,45.7,56.11,0.0,0,10.41,Mailed Check,Yes
4541-RMRLG,19.25,112.3,176.28,0.0,0,63.98,Bank Withdrawal,No
3158-MOERK,96.0,174.8,271.48,0.0,0,96.68,Bank Withdrawal,Yes
7294-TMAOP,90.55,90.55,165.99,0.0,60,15.44,Bank Withdrawal,No
2834-JRTUA,108.05,7532.15,11040.97,0.0,0,3508.82,Bank Withdrawal,Yes
5875-YPQFJ,69.9,69.9,115.56,0.0,0,45.66,Bank Withdrawal,Yes
8603-IJWDN,86.6,86.6,92.03,0.0,0,5.43,Bank Withdrawal,Yes
3842-IYKUE,85.3,2917.5,4603.51,23.89,130,1579.9,Credit Card,No
6641-XRPSU,70.0,2416.1,2563.54,11.0,0,158.44,Credit Card,Yes
8357-EQXFO,95.35,660.9,965.13,34.29,0,338.52,Bank Withdrawal,Yes
9524-EGPJC,90.1,1612.75,2180.27,48.26,0,615.78,Bank Withdrawal,Yes
6993-OHLXR,68.95,119.75,181.21,0.0,0,61.46,Bank Withdrawal,No
8818-XYFCQ,99.55,3204.65,4353.07,35.82,110,1074.24,Credit Card,Yes
4695-VADHF,57.45,990.85,1026.6,15.73,0,51.48,Bank Withdrawal,No
3863-IUBJR,53.65,696.35,1030.19,0.0,0,333.84,Credit Card,No
8436-BJUMM,83.75,2070.6,3004.0,0.0,0,933.4,Bank Withdrawal,Yes
9948-YPTDG,79.45,3013.05,4396.87,9.36,40,1353.18,Bank Withdrawal,Yes
4883-QICIH,69.75,2347.9,2519.91,19.67,0,191.68,Bank Withdrawal,Yes
8329-IBCTI,19.65,19.65,25.73,0.0,0,6.08,Mailed Check,No
5669-SRAIP,39.5,210.75,171.48,39.27,0,0.0,Bank Withdrawal,No
5981-ITEMU,97.1,3706.95,4318.3,41.85,0,653.2,Bank Withdrawal,Yes
6941-PMGEP,80.0,412.5,602.45,40.0,10,219.95,Bank Withdrawal,Yes
1624-WOIWJ,84.7,832.05,1276.14,12.81,0,456.9,Mailed Check,Yes
2074-GKOWZ,89.55,185.55,203.27,0.0,0,17.72,Bank Withdrawal,Yes
0376-YMCJC,90.6,1943.2,2828.34,4.73,0,889.87,Bank Withdrawal,Yes
0634-SZPQA,90.05,2169.8,2224.07,27.38,0,81.65,Bank Withdrawal,Yes
5536-RTPWK,99.05,4853.75,5843.03,14.24,0,1003.52,Bank Withdrawal,Yes
6166-ILMNY,69.75,144.55,197.43,0.0,0,52.88,Bank Withdrawal,No
3097-NNSPB,49.05,91.1,160.5,0.0,40,29.4,Credit Card,Yes
0655-RBDUG,98.05,713.0,777.75,0.0,0,64.75,Bank Withdrawal,Yes
4361-BKAXE,114.5,4527.45,5411.41,0.0,0,883.96,Bank Withdrawal,Yes
9878-TNQGW,80.95,171.15,205.81,0.0,0,34.66,Bank Withdrawal,Yes
4607-CHPCA,90.4,2178.6,3200.35,0.0,140,881.75,Bank Withdrawal,Yes
8824-RWFXJ,56.15,168.15,256.02,0.0,0,87.87,Mailed Check,Yes
9763-PDTKK,94.4,387.2,545.92,0.0,0,158.72,Bank Withdrawal,Yes
7627-JKIAZ,78.95,2839.65,4226.78,0.0,0,1387.13,Credit Card,Yes
4081-DYXAV,44.85,893.55,893.55,0.0,0,0.0,Credit Card,Yes
0927-LCSMG,74.65,544.55,705.61,0.0,10,151.06,Mailed Check,No
8257-RZAHR,64.7,941.0,1226.6,0.0,0,285.6,Bank Withdrawal,Yes
0841-NULXI,35.55,35.55,35.55,0.0,0,0.0,Bank Withdrawal,Yes
7851-WZEKY,95.15,196.9,273.92,0.0,0,77.02,Bank Withdrawal,Yes
8844-TONUD,96.65,1162.85,1755.65,0.0,0,592.8,Mailed Check,Yes
5868-CZJDR,31.35,31.35,111.35,0.0,80,0.0,Mailed Check,Yes
0135-NMXAP,89.75,1052.4,1224.96,0.0,0,172.56,Bank Withdrawal,Yes
6270-OMFIW,94.4,5610.25,8454.25,0.0,0,2844.0,Bank Withdrawal,Yes
0107-WESLM,19.85,19.85,51.62,0.0,0,31.77,Bank Withdrawal,Yes
3992-YWPKO,109.9,669.45,791.61,0.0,0,122.16,Credit Card,Yes
0125-LZQXK,101.35,1553.95,2242.75,0.0,0,688.8,Bank Withdrawal,Yes
5673-FSSMF,60.15,60.15,113.63,0.0,20,33.48,Bank Withdrawal,Yes
1579-KLYDT,90.45,593.45,844.82,0.0,0,251.37,Bank Withdrawal,Yes
3927-NLNRY,94.25,4867.95,5703.76,0.0,0,835.81,Bank Withdrawal,Yes
6358-LYNGM,74.9,74.9,76.74,0.0,0,1.84,Bank Withdrawal,Yes
5494-HECPR,80.25,80.25,113.17,0.0,0,32.92,Bank Withdrawal,Yes
9824-BEMCV,69.0,1149.65,1914.14,0.0,0,764.49,Bank Withdrawal,Yes
1373-ORVIZ,66.35,740.8,913.39,0.0,0,172.59,Bank Withdrawal,Yes
9866-QEVEE,86.0,1532.45,1950.24,0.0,30,387.79,Bank Withdrawal,Yes
9897-KXHCM,80.3,250.05,395.19,0.0,0,145.14,Bank Withdrawal,Yes
7979-CORPM,90.55,2282.55,3144.87,0.0,0,862.32,Credit Card,Yes
1618-CFHME,75.9,143.35,197.09,0.0,0,53.74,Bank Withdrawal,Yes
3165-HDOEW,45.85,45.85,60.75,0.0,0,14.9,Credit Card,Yes
6581-NQCBA,49.95,810.2,810.2,0.0,0,0.0,Bank Withdrawal,Yes
1689-MRZQR,78.3,2564.3,3021.6,0.0,0,457.3,Bank Withdrawal,No
5835-BEQEU,76.95,228.4,353.54,0.0,10,115.14,Bank Withdrawal,Yes
5552-ZNFSJ,45.3,45.3,79.67,0.0,0,34.37,Bank Withdrawal,No
2223-KAGMX,19.4,289.3,786.4,0.0,0,497.1,Bank Withdrawal,No
7321-PKUYW,90.15,987.95,1233.91,0.0,0,245.96,Bank Withdrawal,No
2833-SLKDQ,45.05,45.05,93.08,0.0,0,48.03,Credit Card,No
7595-EUIVN,75.8,75.8,90.28,0.0,0,14.48,Bank Withdrawal,No
2026-TGDHM,79.3,523.15,667.62,0.0,10,134.47,Bank Withdrawal,Yes
4030-VPZBD,30.9,59.05,59.05,0.0,0,0.0,Bank Withdrawal,Yes
2408-TZMJL,110.15,6448.05,7787.94,0.0,0,1339.89,Bank Withdrawal,Yes
7993-PYKOF,75.0,632.95,675.67,0.0,0,42.72,Bank Withdrawal,No
5027-XWQHA,44.75,270.95,527.91,0.0,10,246.96,Bank Withdrawal,No
4566-QVRRW,44.05,483.7,756.83,0.0,0,273.13,Bank Withdrawal,Yes
0201-OAMXR,115.55,8127.6,8842.3,0.0,0,714.7,Credit Card,No
7831-QGOXH,85.2,1553.9,1993.1,0.0,0,439.2,Bank Withdrawal,Yes
6393-WRYZE,97.65,3207.55,4680.77,0.0,0,1473.22,Bank Withdrawal,Yes
6599-RCLCJ,109.55,5124.55,5482.69,0.0,0,358.14,Bank Withdrawal,Yes
9831-BPFRI,89.55,3474.45,4851.93,0.0,0,1377.48,Bank Withdrawal,Yes
1725-MIMXW,19.45,19.45,68.41,0.0,0,48.96,Credit Card,Yes
0031-PVLZI,20.35,76.35,126.07,0.0,0,49.72,Credit Card,No
4791-QRGMF,99.5,5961.1,6595.94,0.0,0,634.84,Bank Withdrawal,Yes
4671-LXRDQ,45.0,96.45,160.95,0.0,30,34.5,Credit Card,Yes
1934-SJVJK,20.15,20.15,60.66,0.0,0,40.51,Credit Card,No
3838-OZURD,105.0,7133.25,7613.73,0.0,0,480.48,Credit Card,Yes
9269-CQOOL,54.7,169.45,178.09,0.0,0,8.64,Credit Card,Yes
2845-HSJCY,87.25,1258.6,1667.12,0.0,0,408.52,Bank Withdrawal,Yes
1184-PJVDB,79.95,857.2,970.2,0.0,0,113.0,Bank Withdrawal,Yes
9415-DPEWS,88.35,1639.3,1867.36,0.0,0,228.06,Bank Withdrawal,Yes
7943-RQCHR,94.75,889.9,1010.53,0.0,30,90.63,Bank Withdrawal,Yes
3249-ZPQRG,78.45,330.05,498.29,0.0,0,168.24,Bank Withdrawal,No
2568-BRGYX,70.2,237.95,290.03,0.0,0,52.08,Bank Withdrawal,Yes
7721-JXEAW,41.05,2452.7,2452.7,0.0,0,0.0,Bank Withdrawal,Yes
7249-WBIYX,85.6,813.85,1114.85,0.0,0,301.0,Bank Withdrawal,Yes
3164-AALRN,70.0,347.4,583.65,0.0,10,226.25,Credit Card,Yes
3334-CTHOL,49.95,49.95,93.44,0.0,0,43.49,Bank Withdrawal,Yes
4704-ERYFC,69.25,1554.0,2260.42,0.0,0,706.42,Bank Withdrawal,Yes
0471-LVHGK,73.0,3001.2,3653.51,0.0,0,652.31,Bank Withdrawal,Yes
9518-RWHZL,100.05,6254.2,8054.52,0.0,0,1800.32,Credit Card,Yes
6240-EURKS,35.0,553.0,623.0,0.0,70,0.0,Bank Withdrawal,Yes
6960-HVYXR,76.0,76.0,111.01,0.0,0,35.01,Bank Withdrawal,No
7861-UVUFT,84.3,1308.4,1732.9,0.0,0,424.5,Bank Withdrawal,Yes
0680-DFNNY,101.1,1504.05,2114.55,0.0,0,610.5,Bank Withdrawal,Yes
7767-UXAGJ,50.45,50.45,78.7,0.0,0,28.25,Bank Withdrawal,Yes
1571-SAVHK,99.95,1132.75,1590.67,0.0,120,337.92,Credit Card,Yes
9546-CQJSU,91.4,193.6,272.84,0.0,0,79.24,Bank Withdrawal,Yes
2951-QOQTK,80.8,332.45,501.77,0.0,0,169.32,Credit Card,No
3473-XIIIT,100.0,1534.75,2140.03,0.0,0,605.28,Bank Withdrawal,Yes
7893-IXHRQ,20.55,20.55,36.46,0.0,0,15.91,Bank Withdrawal,No
2952-QAYZF,85.3,424.15,606.75,0.0,0,182.6,Bank Withdrawal,Yes
4763-PGDPO,70.4,281.0,515.48,0.0,70,164.48,Bank Withdrawal,No
5394-SVGJV,98.8,3475.55,4612.19,0.0,0,1136.64,Bank Withdrawal,No
9283-LZQOH,74.4,896.75,934.71,0.0,0,37.96,Credit Card,Yes
7079-QRCBC,98.75,2407.3,3311.86,0.0,0,904.56,Bank Withdrawal,Yes
5469-CTCWN,106.0,6547.7,9411.65,0.0,0,2863.95,Bank Withdrawal,Yes
9851-QXEEQ,104.7,4346.4,6303.74,0.0,0,1957.34,Bank Withdrawal,Yes
5208-HFSBT,55.05,102.75,187.85,0.0,0,85.1,Credit Card,Yes
2667-WYLWJ,19.75,145.0,514.04,0.0,0,369.04,Credit Card,Yes
1092-GANHU,76.65,1313.55,1833.92,0.0,0,520.37,Bank Withdrawal,Yes
7881-EVUAD,42.6,72.4,72.4,0.0,0,0.0,Bank Withdrawal,Yes
5766-XQXMQ,68.85,1970.5,2000.08,0.0,0,29.58,Bank Withdrawal,Yes
3703-VAVCL,90.0,190.05,283.89,0.0,0,93.84,Credit Card,No
8519-QJGJD,75.35,1025.95,1288.31,0.0,0,262.36,Bank Withdrawal,No
6326-MTTXK,100.85,819.55,845.71,0.0,0,26.16,Bank Withdrawal,No
0330-IVZHA,69.95,330.15,415.55,0.0,0,85.4,Bank Withdrawal,No
2886-KEFUM,107.5,6873.75,7055.34,0.0,60,121.59,Bank Withdrawal,Yes
